150273,鹏华中证一带一路主题指数分级A,0,0
150255,易方达银行指数分级A,0,0
150343,融通中证全指证券公司指数分级A,0,0
000553,中加纯债一年定期开放债券 - C,0,0
163210,诺安纯债定期开放债券 - A,0,0
519961,长信利广灵活配置混合A,0,0
502057,广发中证医疗指数分级A,0,0
150250,招商中证银行指数分级B,0,0
217015,招商全球资源股票(QDII),0,0
502037,大成中证互联网金融指数分级A,0,0
519160,新华安享惠金定期开放债券 - A,0,0
000341,嘉实新兴市场债券QDII - C2,0,0
001433,易方达瑞景灵活配置混合,0,0
150184,申万菱信中证环保产业指数分级 - A,0,0
000423,前海开源事件驱动混合A,0,0
001148,申万菱信多策略灵活配置混合A,0,0
166904,民生加银平稳添利债券 - A,0,0
150167,银华沪深300指数分级 - A,0,0
150303,华安创业板50指数分级A,0,0
150175,银华恒生国企指数分级(QDII) - A,0,0
150256,易方达银行指数分级B,0,0
150267,博时中证银行指数分级A,0,0
519755,交银施罗德多策略回报灵活配置混合A,0,0
001185,安信动态策略灵活配置混合A,0,0
150173,信诚中证TMT产业主题指数分级 - A,0,0
001146,中欧瑾源灵活配置混合 - A,0,0
150301,华安中证全指证券公司指数分级A,0,0
150261,华宝中证医疗指数分级A,0,0
000190,中银新回报灵活配置混合,0,0
150327,工银瑞信中证新能源指数分级A,0,0
150283,申万菱信中证申万医药生物指数分级A,0,0
166902,民生加银平稳增利债券 - A,0,0
001572,嘉合磐石混合C,0,0
150295,南方中证国有企业改革指数分级A,0,0
150205,鹏华中证国防指数分级A,0,0
161225,国投瑞银瑞盈灵活配置混合（LOF）,0,0
968008,恒生中国企业指数基金 - A Acc,0,0
184801,鹏华前海万科REITs混合,0,0
001405,东方红策略精选灵活配置混合A,0,0
000878,中海医药健康产业精选灵活配置混合 - A,0,0
150265,中融中证一带一路主题指数分级A,0,0
167501,安信宝利债券（LOF）,0,0
150194,富国中证移动互联网指数分级A,0,0
150123,建信央视财经50指数分级A,0,0
150190,新华中证环保产业指数分级 - A,0,0
502004,易方达军工指数分级A,0,0
150090,万家中证创业成长指数分级 - A,0,0
001246,兴银长乐半年定期开放债券,0,0
163211,诺安纯债定期开放债券 - C,0,0
150196,国泰国证有色金属行业指数分级A,0,0
000072,华安保本混合,0,0
519161,新华安享惠金定期开放债券 - C,0,0
100072,富国强回报定期开放债券A,0,0
150268,博时中证银行指数分级B,0,0
150143,银华中证转债指数增强分级 - A,0,0
001499,国投瑞银新增长灵活配置混合,0,0
150227,鹏华中证银行指数分级 - A,0,0
166905,民生加银平稳添利债券 - C,0,0
150053,泰达宏利中证500指数分级 - 泰达稳健,0,0
001278,前海开源清洁能源主题精选混合A,0,0
001399,安信鑫安得利灵活配置混合A,0,0
502001,西部利得中证500等权重指数分级 - A,0,0
000590,华安新活力灵活配置混合,0,0
502007,易方达国企改革指数分级A,0,0
150186,申万菱信中证军工指数分级 - A,0,0
150188,招商可转债分级债券 - A,0,0
001772,南方消费活力灵活配置混合,0,0
001447,天弘惠利灵活配置混合,0,0
502054,长盛中证全指证券公司指数分级A,0,0
150307,富国中证体育产业指数分级A,0,0
150164,东吴中证可转换债券指数分级A,0,0
160128,南方金利定期开放债券 - A,0,0
750005,安信平稳增长混合A,0,0
000520,上银新兴价值成长混合,0,0
378006,上投摩根全球新兴市场混合(QDII),0,0
510900,易方达恒生国企(QDII-ETF),0,0
150138,银华中证800等权重指数增强分级 - A,0,0
150064,长盛同瑞 - A,0,0
502041,长盛上证50指数分级 A,0,0
150012,国联安双禧中证100指数分级A,0,0
150032,嘉实多利优先,0,0
150209,富国中证国有企业改革指数分级A,0,0
150157,信诚中证800金融指数分级 - A,0,0
150309,信诚中证信息安全指数分级A,0,0
519662,银河岁岁回报定期开放债券 - A,0,0
513030,华安国际龙头(DAX)ETFQDII,0,0
150249,招商中证银行指数分级A,0,0
001488,万家瑞丰灵活配置混合A,0,0
150181,富国中证军工指数分级A,0,0
150203,鹏华中证传媒指数分级 - A,0,0
166903,民生加银平稳增利债券 - C,0,0
001331,鹏华弘信灵活配置混合A,0,0
502021,国金上证50指数分级A,0,0
150269,招商中证白酒指数分级A,0,0
519752,交银施罗德新回报灵活配置混合A,0,0
150171,申万菱信中证申万证券行业指数分级 - A,0,0
150311,信诚中证智能家居指数分级A,0,0
539002,建信新兴市场优选混合QDII,0,0
150152,富国创业板指数分级A,0,0
000431,鹏华品牌传承混合,0,0
000584,新华鑫益灵活配置混合,0,0
150030,银华中证等权90指数分级 - 银华金利,0,0
502024,鹏华国证钢铁行业指数分级A,0,0
150241,富国中证银行指数分级A,0,0
001471,融通新能源灵活配置混合,0,0
160129,南方金利定期开放债券 - C,0,0
519973,长信纯债一年定期开放债券 - A,0,0
163208,诺安油气能源(QDII-FOF-LOF ),0,0
150083,广发深证100指数分级A,0,0
150018,银华深证100指数分级 - 银华稳进,0,0
150229,鹏华中证酒指数分级 - A,0,0
000768,长城久盈纯债分级债券,0,0
001400,安信鑫安得利灵活配置混合C,0,0
150073,诺安中证创业成长指数分级 -诺安稳健,0,0
150067,国泰信用互利分级债券B,0,0
150211,富国中证新能源汽车指数分级A,0,0
502049,易方达上证50指数分级 - A,0,0
150315,富国中证工业4.0指数分级A,0,0
050028,博时安心收益定期开放债券A,0,0
519663,银河岁岁回报定期开放债券 - C,0,0
001249,易方达新利灵活配置混合,0,0
150049,南方新兴消费增长分级股票 - 消费收益,0,0
150059,银华中证内地资源指数分级 - 银华金瑞,0,0
150231,申万菱信中证申万电子行业投资指数分级A,0,0
000202,富国目标收益两年期纯债债券,0,0
001110,中欧瑾泉灵活配置混合 - A,0,0
000879,中海医药健康产业精选灵活配置混合 - C,0,0
001295,大成景源灵活配置混合A,0,0
110031,易方达恒生中国企业ETF联接A,0,0
001347,富国新收益灵活配置混合C,0,0
100073,富国强回报定期开放债券C,0,0
320017,诺安全球收益不动产(QDII),0,0
150169,汇添富恒生指数分级(QDII)A,0,0
150092,诺德S300 - A,0,0
150150,信诚中证800有色指数分级 - A,0,0
150257,易方达生物科技指数分级A,0,0
001335,南方利众灵活配置混合A,0,0
001505,南方利众灵活配置混合C,0,0
000614,华安国际龙头(DAX)ETF联接QDII,0,0
110032,易方达恒生国企联接(QDII)美元现汇,0,0
110033,易方达恒生国企联接(QDII)美元现钞,0,0
150305,国寿安保中证养老产业指数分级A,0,0
000267,广发集利一年定期开放债券A,0,0
150047,银华消费主题 - 银华瑞吉,0,0
001458,广发中证全指主要消费ETF联接A,0,0
161618,融通岁岁添利债券 - A,0,0
000271,中邮定期开放债券A,0,0
519963,长信利盈灵活配置混合A,0,0
001345,富国新收益灵活配置混合A,0,0
000496,长安产业精选灵活配置混合A,0,0
001422,景顺长城安享回报灵活配置混合A,0,0
001164,中欧琪和灵活配置混合 - A,0,0
150051,信诚沪深300指数分级 - A,0,0
001157,国联安睿祺灵活配置混合,0,0
150297,南方中证互联网指数分级A,0,0
210010,金鹰灵活配置混合A,0,0
000254,长城增强收益定期开放债券 - A,0,0
150271,招商国证生物医药指数分级A,0,0
150225,博时中证800证券保险指数分级A,0,0
001473,建信大安全战略精选股票,0,0
539003,建信全球资源混合(QDII),0,0
001412,德邦鑫星价值灵活配置混合A,0,0
000814,鑫元合享分级债券 - A,0,0
001424,博时新起点灵活配置混合A,0,0
040018,华安香港精选股票(QDII),0,0
150192,鹏华中证800地产指数分级 - A,0,0
519972,长信纯债一年定期开放债券 - C,0,0
000572,中银多策略灵活配置混合,0,0
150028,信诚500 - A,0,0
000272,中邮定期开放债券C,0,0
150245,鹏华中证移动互联网指数分级A,0,0
150121,银河沪深300成长优先,0,0
150251,招商中证煤炭等权指数分级A,0,0
050128,博时安心收益定期开放债券C,0,0
001183,南方利淘灵活配置混合A,0,0
001504,南方利淘灵活配置混合C,0,0
001311,华安新回报灵活配置混合,0,0
150329,方正富邦中证保险主题指数分级A,0,0
150237,鹏华中证环保产业指数分级A,0,0
000573,天弘通利混合,0,0
000929,博时黄金ETF - D,0,0
150215,国泰深证TMT50指数分级A,0,0
000197,富国目标收益一年期纯债债券,0,0
001406,东方红策略精选灵活配置混合C,0,0
040021,华安大中华升级股票(QDII),0,0
000246,博时月月薪定期支付债券,0,0
160131,南方聚利1年定期开放债券(LOF) - A,0,0
000469,富国目标齐利一年期纯债债券,0,0
000111,易方达纯债1年定期开放债券 - A,0,0
161619,融通岁岁添利债券 - B,0,0
000310,安信永利信用定期开放债券A,0,0
000546,兴业定期开放债券A,0,0
001511,兴全新视野灵活配置定期开放混合,0,0
000351,国富岁岁恒丰定期开放债券A,0,0
161713,招商信用添利债券(LOF),0,0
519050,海富通安颐收益混合A,0,0
166301,华商新趋势优选灵活配置混合,0,0
150159,中欧纯债添利分级债券 - B,0,0
001423,景顺长城安享回报灵活配置混合C,0,0
000268,广发集利一年定期开放债券C,0,0
000137,民生加银岁岁增利债券 - A,0,0
150243,鹏华创业板指数分级A,0,0
001233,嘉合货币B,0,0
000244,天弘稳利定期开放 - A,0,0
150104,华安沪深300指数分级A,0,0
100050,富国全球债券(QDII-FOF),0,0
001226,中邮稳健添利灵活配置混合,0,0
150177,鹏华中证800证券保险指数分级 - A,0,0
000074,工银信用纯债一年定开债券A,0,0
000255,长城增强收益定期开放债券 - C,0,0
001067,鹏华弘盛灵活配置混合A,0,0
001111,中欧瑾泉灵活配置混合 - C,0,0
000621,易方达现金增利货币 - B,0,0
100061,富国中国中小盘混合(QDII),0,0
001425,博时新起点灵活配置混合C,0,0
161117,易方达永旭定期开放债券,0,0
150100,鹏华资源分级 - A,0,0
001325,鹏华弘和灵活配置混合A,0,0
162414,华宝新机遇灵活配置混合(LOF)A,0,0
165526,信诚新旺回报灵活配置混合(LOF) A,0,0
000346,建信安心回报两年定期开放债券A,0,0
000410,益民服务领先灵活配置混合,0,0
000967,华泰柏瑞创新动力灵活配置混合,0,0
000029,富国宏观策略灵活配置混合,0,0
730103,方正富邦货币B,0,0
000817,中银安心回报半年定期开放债券,0,0
000905,鹏华安盈宝货币,0,0
519743,交银丰润收益债 - A,0,0
000227,华安年年红定期开放债券A,0,0
000648,易方达财富快线货币 - B,0,0
000112,易方达纯债1年定期开放债券 - C,0,0
159937,博时黄金ETF,0,0
001594,天弘中证银行指数A,0,0
001304,建信鑫安回报灵活配置混合,0,0
000429,易方达聚盈分级债券 - A,0,0
000065,国富焦点驱动灵活配置混合,0,0
161911,万家强化收益定期开放债券,0,0
001231,银华泰利灵活配置混合A,0,0
620011,金元顺安金元宝货币B,0,0
001693,招商招利1个月期理财债券 - C,0,0
001470,融通通鑫灵活配置混合,0,0
001232,嘉合货币A,0,0
000705,易方达天天增利货币 - B,0,0
001194,景顺长城稳健回报灵活配置混合A,0,0
001666,鹏华添利宝货币,0,0
000495,南方现金通货币 - C,0,0
000352,国富岁岁恒丰定期开放债券C,0,0
001285,易方达新鑫灵活配置混合I,0,0
000790,易方达龙宝货币 - B,0,0
000465,景顺长城鑫月薪定期支付债券,0,0
000662,银华活钱宝货币 - F,0,0
000605,银华多利宝货币 - B,0,0
164702,汇添富季季红定期开放债券,0,0
519675,银河润利保本混合A,0,0
001506,景顺长城泰和回报灵活配置混合A,0,0
001329,鹏华弘实灵活配置混合A,0,0
000005,嘉实增强信用定期开放债券,0,0
000759,平安大华财富宝货币,0,0
001357,泓德泓富灵活配置混合A,0,0
000600,汇添富和聚宝货币,0,0
000620,易方达现金增利货币 - A,0,0
000902,国开泰富货币B,0,0
001489,万家瑞丰灵活配置混合C,0,0
150055,工银中证500指数分级A,0,0
000013,易方达天天理财货币 - R,0,0
001234,国金众赢货币,0,0
340005,兴全货币A,0,0
000010,易方达天天理财货币 - B,0,0
000201,诺安泰鑫一年定期开放债券A,0,0
001136,易方达裕如灵活配置混合,0,0
000494,南方现金通货币 - B,0,0
000930,博时黄金ETF - I,0,0
000200,博时岁岁增利一年定期开放债券,0,0
001211,中欧滚钱宝发起式货币A,0,0
001334,南方利鑫灵活配置混合A,0,0
001503,南方利鑫灵活配置混合C,0,0
000675,中海惠祥分级债券 - A,0,0
163824,中银盛利纯债一年定期开放债(LOF),0,0
000846,中融货币市场 C,0,0
000359,易方达易理财货币,0,0
518800,国泰黄金ETF,0,0
000895,国寿安保薪金宝货币,0,0
001010,易方达增金宝货币,0,0
000138,民生加银岁岁增利债券 - C,0,0
000540,国金金腾通货币A,0,0
000335,安信永利信用定期开放债券C,0,0
001343,易方达新享灵活配置混合C,0,0
000493,南方现金通货币 - A,0,0
000332,中加货币 - C,0,0
519118,浦银安盛幸福回报债券 - A,0,0
080006,长盛环球行业混合(QDII),0,0
001427,招商丰泽灵活配置混合A,0,0
518880,华安易富黄金ETF,0,0
210013,金鹰货币 - B,0,0
000245,天弘稳利定期开放 - B,0,0
730003,方正富邦货币A,0,0
000638,富国富钱包货币,0,0
001308,博时外服货币,0,0
000397,汇添富全额宝货币,0,0
000797,方正富邦金小宝货币,0,0
001698,大成恒丰宝货币B,0,0
000476,广发天天利货币B,0,0
000725,大成添利宝货币B,0,0
001418,泰达宏利创益灵活配置混合A,0,0
000836,国投瑞银钱多宝货币A,0,0
000837,国投瑞银钱多宝货币I,0,0
000748,广发活期宝货币A,0,0
000920,易方达财富快线货币 - Y,0,0
000647,易方达财富快线货币 - A,0,0
159934,易方达黄金ETF,0,0
001147,中欧瑾源灵活配置混合 - C,0,0
213909,宝盈货币B,0,0
150036,建信双利分级股票 - 建信稳健,0,0
000575,兴全添利宝货币,0,0
270027,广发标普全球农业指数(QDII),0,0
001478,泰康薪意保货币B,0,0
519889,汇添富收益快线货币B,0,0
000719,南方现金通货币 - E,0,0
001096,国寿安保聚宝盆货币,0,0
000758,招商招钱宝货币 - C,0,0
160134,南方聚利1年定期开放债券(LOF) - C,0,0
091022,大成现金增利货币B,0,0
000077,工银信用纯债一年定开债券C,0,0
040039,华安日日鑫货币B,0,0
001595,天弘中证银行指数C,0,0
161831,银华恒生国企指数分级(QDII),0,0
000682,信达澳银慧管家货币 - C,0,0
070088,嘉实货币B,0,0
000908,农银汇理红利日结货币 - B,0,0
000464,嘉实活期宝货币,0,0
150279,鹏华中证新能源指数分级A,0,0
000092,信诚新双盈分级债券 - A,0,0
000885,广发标普全球农业指数(QDII)美元现汇,0,0
519123,浦银安盛季季添利定期开放债券A,0,0
000686,建信嘉薪宝货币A,0,0
000923,中邮现金驿站货币C,0,0
000347,建信安心回报两年定期开放债券C,0,0
620010,金元顺安金元宝货币A,0,0
519859,广发现金宝场内货币B,0,0
000607,招商招钱宝货币 - B,0,0
000588,招商招钱宝货币 - A,0,0
000509,广发钱袋子货币A,0,0
288201,华夏货币B,0,0
000372,中银惠利纯债半年定期开放债券,0,0
400006,东方金账簿货币B,0,0
000177,嘉实丰益信用定期债券A,0,0
000700,泰达宏利货币 - B,0,0
000716,工银薪金货币B,0,0
000687,南方薪金宝货币,0,0
000704,易方达天天增利货币 - A,0,0
001610,平安大华鑫享混合C,0,0
519510,浦银安盛货币 - B,0,0
202302,南方现金增利货币 - B,0,0
690210,民生加银现金增利货币 - B,0,0
217014,招商现金增值货币 - B,0,0
000627,大成丰财宝货币B,0,0
000343,华夏财富宝货币A,0,0
000625,诺安天天宝货币 - B,0,0
159004,招商保证金快线货币 - B,0,0
000371,民生加银现金宝货币A,0,0
000789,易方达龙宝货币 - A,0,0
000330,汇添富现金宝货币,0,0
000604,银华多利宝货币 - A,0,0
001264,银华恒利灵活配置混合A,0,0
000891,博时现金宝货币B,0,0
000922,中邮现金驿站货币B,0,0
000645,华夏薪金宝货币,0,0
200103,长城货币 - B,0,0
001495,东方新价值混合A,0,0
001094,国投瑞银添利宝货币A,0,0
270014,广发货币B,0,0
000581,嘉实活钱包货币A,0,0
150242,富国中证银行指数分级B,0,0
166022,中欧纯债添利分级债券 - A,0,0
710502,富安达现金通货币B,0,0
000533,永赢货币市场,0,0
740602,长安货币 - B,0,0
000726,大成添利宝货币E,0,0
001326,鹏华弘和灵活配置混合C,0,0
000901,国开泰富货币A,0,0
000539,中银活期宝货币,0,0
000677,工银现金快线货币,0,0
660107,农银货币 - B,0,0
000936,博时产业新动力灵活配置混合A,0,0
000730,博时现金宝货币A,0,0
000569,鹏华增值宝货币,0,0
000484,鑫元货币 - B,0,0
000009,易方达天天理财货币 - A,0,0
000699,中银薪钱包货币,0,0
519506,海富通货币B,0,0
000848,工银瑞信添益快线货币,0,0
000921,中邮现金驿站货币A,0,0
001190,鹏华弘润灵活配置混合 - A,0,0
150179,鹏华中证信息技术指数分级 - A,0,0
000860,银华惠增利货币,0,0
000847,中融货币市场 A,0,0
519998,长信利息收益货币 - B,0,0
750007,安信现金管理货币B,0,0
000678,华宝现金宝货币E,0,0
240007,华宝现金宝货币B,0,0
000868,国投瑞银增利宝货币A,0,0
001205,建信稳健回报灵活配置混合,0,0
001250,天弘新活力灵活配置混合,0,0
482002,工银货币,0,0
000709,华安汇财通货币,0,0
000693,建信现金添利货币A,0,0
000325,华润元大现金收益货币B,0,0
000265,易方达恒久添利1年定期开放债券 - A,0,0
001247,华泰柏瑞新利灵活配置混合A,0,0
080011,长盛货币A,0,0
519899,大成现金宝货币B,0,0
001165,中欧琪和灵活配置混合 - C,0,0
000917,嘉实机构快线货币A,0,0
519879,国寿安保场内实时申赎货币B,0,0
000883,中金现金管家货币 - B,0,0
392002,中海货币B,0,0
001095,国投瑞银添利宝货币B,0,0
000216,华安易富黄金ETF联接A,0,0
000912,英大现金宝货币,0,0
519512,万家日日薪货币- B,0,0
000618,嘉实薪金宝货币,0,0
000580,中邮货币B,0,0
000707,景顺长城景丰货币 - B,0,0
000844,南方绝对收益策略定期开放混合发起,0,0
519748,交银丰享收益债券 - C,0,0
000235,诺安稳固收益一年定期开放债券,0,0
160515,博时安丰18个月定期开债(LOF)A,0,0
100028,富国天时货币B,0,0
160609,鹏华货币 - B,0,0
001625,兴业添天盈货币B,0,0
000116,嘉实丰益纯债定期债券,0,0
001374,华夏现金增利货币 - B,0,0
519517,汇添富货币B,0,0
000331,中加货币 - A,0,0
000317,中海惠利纯债分级债券 - A,0,0
519501,万家货币 - R,0,0
000903,新华活期添利货币A,0,0
210012,金鹰货币 - A,0,0
000869,国投瑞银增利宝货币B,0,0
001699,大成恒丰宝货币E,0,0
519507,万家货币 - B,0,0
000599,信诚薪金宝货币,0,0
180009,银华货币 - B,0,0
000786,华融现金增利货币B,0,0
001134,广发天天利货币E,0,0
000475,广发天天利货币A,0,0
001609,平安大华鑫享混合A,0,0
320019,诺安货币 - B,0,0
519801,华夏保证金货币B,0,0
202308,南方收益宝货币B,0,0
000641,诺安理财宝货币 - B,0,0
128011,国投瑞银货币B,0,0
001697,大成恒丰宝货币A,0,0
000724,大成添利宝货币A,0,0
460106,华泰柏瑞货币B,0,0
001026,诺安理财宝货币 - C,0,0
000640,诺安理财宝货币 - A,0,0
163820,中银货币 - B,0,0
000211,光大保德信现金宝货币B,0,0
000651,招商招金宝货币 - B,0,0
091005,大成货币B,0,0
001527,鑫元安鑫宝货币市场B,0,0
000506,国寿安保货币B,0,0
166015,中欧货币 - B,0,0
583101,东吴货币B,0,0
253051,国联安货币B,0,0
000665,博时现金收益货币B,0,0
041003,华安现金富利货币B,0,0
213009,宝盈货币A,0,0
000379,平安大华日增利货币,0,0
550011,信诚货币 - B,0,0
000301,德邦德利货币B,0,0
001240,民生加银现金增利货币 - D,0,0
001477,泰康薪意保货币A,0,0
000389,广发天天红发起式货币A,0,0
000681,信达澳银慧管家货币 - A,0,0
040038,华安日日鑫货币A,0,0
000560,诺安天天宝货币 - E,0,0
090022,大成现金增利货币A,0,0
000769,长城久盈纯债分级债券A,0,0
519119,浦银安盛幸福回报债券 - B,0,0
000381,景顺长城景益货币 - B,0,0
000425,长盛添利宝货币 - B,0,0
000722,兴业货币- B,0,0
519809,嘉实保证金理财场内实时申赎货币B,0,0
001286,易方达新鑫灵活配置混合E,0,0
070008,嘉实货币A,0,0
000907,农银汇理红利日结货币 - A,0,0
001122,鹏华弘利灵活配置混合 - A,0,0
000314,招商瑞丰灵活配置混合A,0,0
000217,华安易富黄金ETF联接C,0,0
001035,中银恒利半年定期开放债券,0,0
511830,华泰柏瑞交易型货币A,0,0
000198,天弘余额宝货币,0,0
001176,山西证券日日添利货币B,0,0
000204,国富日日收益货币B,0,0
001073,华泰柏瑞量化绝对收益策略定期开放混合,0,0
400005,东方金账簿货币A,0,0
288101,华夏货币A,0,0
001141,泰达宏利创盈灵活配置混合 - A,0,0
001324,华宝新价值灵活配置混合,0,0
000764,万家货币 - E,0,0
000543,上银慧财宝货币 - B,0,0
162206,泰达宏利货币 - A,0,0
001407,景顺长城稳健回报灵活配置混合C,0,0
000770,长城久盈纯债分级债券B,0,0
519567,浦银安盛日日盈货币 - B,0,0
159002,易方达保证金收益货币 - B,0,0
003003,华夏现金增利货币 - A/E,0,0
001376,泓德泓富灵活配置混合C,0,0
519509,浦银安盛货币 - A,0,0
690010,民生加银现金增利货币 - A,0,0
202301,南方现金增利货币 - A,0,0
001529,天弘云商宝货币,0,0
519516,浦银安盛货币 - E,0,0
217004,招商现金增值货币 - A,0,0
420106,天弘现金管家货币 - B,0,0
000626,大成丰财宝货币A,0,0
310339,申万菱信收益宝货币 - B,0,0
000872,北信瑞丰宜投宝货币B,0,0
159003,招商保证金快线货币 - A,0,0
001512,易方达中债3-5年期国债指数,0,0
000740,兴银货币B,0,0
519971,长信改革红利灵活配置混合,0,0
001265,国泰兴益灵活配置混合A,0,0
150015,银河银富货币 - B,0,0
000980,汇添富添富通货币B,0,0
200003,长城货币 - A,0,0
000773,万家现金宝货币A,0,0
000503,中信建投稳信定期开放债券 - A,0,0
160717,嘉实恒生中国企业指数(QDII-LOF),0,0
020007,国泰货币,0,0
270004,广发货币A,0,0
710501,富安达现金通货币A,0,0
000816,南方理财金交易型货币 - A,0,0
740601,长安货币 - A,0,0
511810,南方理财金交易型货币 - H,0,0
000086,南方稳利1年定期开放债券 - A,0,0
000982,北信瑞丰现金添利货币B,0,0
660007,农银货币 - A,0,0
519124,浦银安盛季季添利定期开放债券C,0,0
000528,工银薪金货币A,0,0
000779,诺安聚鑫宝货币 - B,0,0
000483,鑫元货币 - A,0,0
519505,海富通货币A,0,0
000735,博时天天增利货币B,0,0
260202,景顺长城货币 - B,0,0
110016,易方达货币 - B,0,0
000771,诺安聚鑫宝货币 - A,0,0
519999,长信利息收益货币 - A,0,0
000818,诺安天天宝货币 - C,0,0
530002,建信货币A,0,0
240006,华宝现金宝货币A,0,0
519589,交银货币 - B,0,0
750006,安信现金管理货币A,0,0
001669,诺安聚鑫宝货币 C,0,0
001330,鹏华弘实灵活配置混合C,0,0
000861,长城货币 - E,0,0
519122,浦银安盛6个月定期债券 - C,0,0
000324,华润元大现金收益货币A,0,0
511880,银华交易型货币A,0,0
000882,中金现金管家货币 - A,0,0
392001,中海货币A,0,0
000785,华融现金增利货币A,0,0
202213,南方安心保本混合,0,0
000750,安信现金增利货币A,0,0
519511,万家日日薪货币- A,0,0
001006,中信建投凤凰货币A,0,0
000701,景顺长城景丰货币 - A,0,0
000576,中邮货币A,0,0
001624,兴业添天盈货币A,0,0
502040,长盛上证50指数分级,0,0
000642,汇添富货币C,0,0
000650,汇添富货币D,0,0
519518,汇添富货币A,0,0
000862,富国天时货币C,0,0
160606,鹏华货币 - A,0,0
100025,富国天时货币A,0,0
000559,诺安天天宝货币 - A,0,0
000787,华融现金增利货币C,0,0
630112,华商现金增利货币B,0,0
360003,光大保德信货币,0,0
519508,万家货币 - A,0,0
180008,银华货币 - A,0,0
000602,富国安益货币,0,0
000434,新华壹诺宝货币A,0,0
001191,鹏华弘润灵活配置混合 - C,0,0
000237,国投瑞银岁添利一年期定期债券A,0,0
320002,诺安货币 - A,0,0
161615,融通易支付货币 - B,0,0
000387,泰达宏利瑞利分级债券 - A,0,0
202307,南方收益宝货币A,0,0
121011,国投瑞银货币A,0,0
511990,华宝现金添益交易型货币A,0,0
460006,华泰柏瑞货币A,0,0
000210,光大保德信现金宝货币A,0,0
000644,招商招金宝货币 - A,0,0
090005,大成货币A,0,0
410002,华富货币A,0,0
166014,中欧货币 - A,0,0
253050,国联安货币A,0,0
583001,东吴货币A,0,0
000505,国寿安保货币A,0,0
040003,华安现金富利货币A,0,0
550010,信诚货币 - A,0,0
163802,中银货币 - A,0,0
000300,德邦德利货币A,0,0
000615,长城工资宝货币A,0,0
050003,博时现金收益货币A,0,0
519128,浦银安盛月月盈安心定期支付债券A,0,0
519130,海富通新内需灵活配置混合A,0,0
000380,景顺长城景益货币 - A,0,0
000832,天弘现金管家货币 - C,0,0
000760,工银瑞信财富快线货币A,0,0
000721,兴业货币- A,0,0
000424,长盛添利宝货币 - A,0,0
001201,申万菱信安鑫回报灵活配置混合A,0,0
290001,泰信天天收益货币A,0,0
001548,天弘上证50指数A,0,0
001386,天弘弘运宝货币A,0,0
161116,易方达黄金主题(QDII-LOF-FOF),0,0
000741,兴银货币A,0,0
000212,泰信鑫益定期开放 - A,0,0
000203,国富日日收益货币A,0,0
001175,山西证券日日添利货币A,0,0
000542,上银慧财宝货币 - A,0,0
519568,浦银安盛日日盈货币 - D,0,0
519566,浦银安盛日日盈货币 - A,0,0
000683,信达澳银慧管家货币 - E,0,0
159001,易方达保证金收益货币 - A,0,0
001251,天弘现金管家货币 - D,0,0
070029,嘉实安心货币B,0,0
420006,天弘现金管家货币 - A,0,0
000664,国联安通盈灵活配置混合A,0,0
000183,嘉实丰益策略定期债券,0,0
310338,申万菱信收益宝货币 - A,0,0
000871,北信瑞丰宜投宝货币A,0,0
000390,华商优势行业混合,0,0
000753,华宝量化对冲策略混合A,0,0
150005,银河银富货币 - A,0,0
000815,鑫元合享分级债券 - B,0,0
000366,汇添富添富通货币A,0,0
000266,易方达恒久添利1年定期开放债券 - C,0,0
000857,上投摩根天添盈货币 - E,0,0
350004,天治天得利货币,0,0
159006,汇添富收益快钱货币B,0,0
001369,兴业稳固收益两年理财债券,0,0
001172,鹏华弘泽灵活配置混合A,0,0
001446,招商丰泽灵活配置混合C,0,0
000781,国投瑞银岁增利一年期定期开放债券A,0,0
000981,北信瑞丰现金添利货币A,0,0
001566,南方利达灵活配置混合A,0,0
001567,南方利达灵活配置混合B,0,0
000713,上投摩根天添宝货币 - B,0,0
001123,鹏华弘利灵活配置混合 - C,0,0
000734,博时天天增利货币A,0,0
260102,景顺长城货币 - A,0,0
110006,易方达货币 - A,0,0
000856,上投摩根天添盈货币 - B,0,0
001139,华安新动力灵活配置混合,0,0
511800,易方达货币 - E,0,0
519588,交银货币 - A,0,0
000113,嘉实如意宝定期开放债券 - A/B,0,0
000295,鹏华丰实定期开放债券 - A,0,0
511860,博时保证金实时交易型货币,0,0
070033,嘉实增强收益定期债券A,0,0
519858,广发现金宝场内货币A,0,0
001775,鹏华弘泰灵活配置混合C,0,0
519888,汇添富收益快线货币A,0,0
150066,国泰信用互利分级债券A,0,0
001727,申万菱信安鑫回报灵活配置混合C,0,0
000439,国金鑫盈货币,0,0
519878,国寿安保场内实时申赎货币A,0,0
000894,中欧睿达定期开放混合,0,0
541011,汇丰晋信货币B,0,0
630012,华商现金增利货币A,0,0
020032,国泰现金管理货币B,0,0
001381,鹏华弘泽灵活配置混合C,0,0
000400,中融增鑫一年定期开放债券 - A,0,0
161608,融通易支付货币 - A,0,0
370011,上投摩根货币 - B,0,0
000710,交银施罗德现金宝货币A,0,0
000504,中信建投稳信定期开放债券 - C,0,0
001253,建信回报灵活配置混合,0,0
000754,华宝量化对冲策略混合C,0,0
000270,建信安心保本混合,0,0
000238,国投瑞银岁添利一年期定期债券C,0,0
001391,天弘弘运宝货币B,0,0
000720,南方稳利1年定期开放债券 - C,0,0
000855,上投摩根天添盈货币 - A,0,0
